x,linear_u,linear_w,linear_phi,nonlinear_u,nonlinear_w,nonlinear_phi
3.750000000000000000e-01,3.876117261825129390e-05,-4.104809165000915527e-01,4.190682247281074524e-02,-2.807296114042401314e-03,-3.784030079841613770e-01,3.770139813423156738e-02
3.799999952316284180e-01,3.894533074344508350e-05,-4.146979451179504395e-01,4.043327644467353821e-02,-2.777426503598690033e-03,-3.822321593761444092e-01,3.634779527783393860e-02
3.849999904632568359e-01,3.912809552275575697e-05,-4.187634885311126709e-01,3.893449157476425171e-02,-2.741717500612139702e-03,-3.859217762947082520e-01,3.497260436415672302e-02
3.899999856948852539e-01,3.929672675440087914e-05,-4.226748943328857422e-01,3.741149231791496277e-02,-2.700282726436853409e-03,-3.894698023796081543e-01,3.357679396867752075e-02
3.949999809265136719e-01,3.945026037399657071e-05,-4.264296591281890869e-01,3.586533665657043457e-02,-2.653268631547689438e-03,-3.928744196891784668e-01,3.216130658984184265e-02
3.999999761581420898e-01,3.959488094551488757e-05,-4.300255775451660156e-01,3.429703041911125183e-02,-2.600820269435644150e-03,-3.961336612701416016e-01,3.072706423699855804e-02
4.050000011920928955e-01,3.973194907302968204e-05,-4.334604442119598389e-01,3.270763531327247620e-02,-2.543114125728607178e-03,-3.992458283901214600e-01,2.927501872181892395e-02
4.099999964237213135e-01,3.985292278230190277e-05,-4.367319643497467041e-01,3.109819069504737854e-02,-2.480324823409318924e-03,-4.022093117237091064e-01,2.780610881745815277e-02
4.149999916553497314e-01,3.996451778220944107e-05,-4.398381412029266357e-01,2.946972288191318512e-02,-2.412655157968401909e-03,-4.050222337245941162e-01,2.632122673094272614e-02
4.199999868869781494e-01,4.007355528301559389e-05,-4.427770972251892090e-01,2.782325260341167450e-02,-2.340304199606180191e-03,-4.076834619045257568e-01,2.482131868600845337e-02
4.249999821186065674e-01,4.016872844658792019e-05,-4.455471038818359375e-01,2.615982107818126678e-02,-2.263496862724423409e-03,-4.101914167404174805e-01,2.330727316439151764e-02
4.299999773502349854e-01,4.025502857984974980e-05,-4.481461942195892334e-01,2.448045089840888977e-02,-2.182469936087727547e-03,-4.125449061393737793e-01,2.178001962602138519e-02
4.350000023841857910e-01,4.033018194604665041e-05,-4.505731761455535889e-01,2.278616651892662048e-02,-2.097434829920530319e-03,-4.147425293922424316e-01,2.024043351411819458e-02
4.399999976158142090e-01,4.039785926579497755e-05,-4.528261423110961914e-01,2.107801288366317749e-02,-2.008664188906550407e-03,-4.167832732200622559e-01,1.868944242596626282e-02
4.449999928474426270e-01,4.045165042043663561e-05,-4.549042284488677979e-01,1.935699768364429474e-02,-1.916414708830416203e-03,-4.186660945415496826e-01,1.712793298065662384e-02
4.499999880790710449e-01,4.050214192830026150e-05,-4.568057060241699219e-01,1.762416213750839233e-02,-1.820950186811387539e-03,-4.203899204730987549e-01,1.555676851421594620e-02
4.549999833106994629e-01,4.054199598613195121e-05,-4.585298299789428711e-01,1.588052138686180115e-02,-1.722526154480874538e-03,-4.219539463520050049e-01,1.397686824202537537e-02
4.599999785423278809e-01,4.057030309922993183e-05,-4.600755870342254639e-01,1.412711292505264282e-02,-1.621436327695846558e-03,-4.233573079109191895e-01,1.238909456878900528e-02
4.650000035762786865e-01,4.059587081428617239e-05,-4.614419043064117432e-01,1.236493978649377823e-02,-1.517940661869943142e-03,-4.245993196964263916e-01,1.079432666301727295e-02
4.699999988079071045e-01,4.060760693391785026e-05,-4.626281261444091797e-01,1.059506367892026901e-02,-1.412360812537372112e-03,-4.256793260574340820e-01,9.193457663059234619e-03
4.749999940395355225e-01,4.061574145453050733e-05,-4.636336565017700195e-01,8.818489499390125275e-03,-1.304952660575509071e-03,-4.265967309474945068e-01,7.587369065731763840e-03
4.799999892711639404e-01,4.061705476487986743e-05,-4.644580185413360596e-01,7.036256138235330582e-03,-1.196026802062988281e-03,-4.273511767387390137e-01,5.976905580610036850e-03
4.849999845027923584e-01,4.060412902617827058e-05,-4.651005864143371582e-01,5.249389912933111191e-03,-1.085867872461676598e-03,-4.279420673847198486e-01,4.362959414720535278e-03
4.899999797344207764e-01,4.059419006807729602e-05,-4.655613005161285400e-01,3.458909224718809128e-03,-9.747774456627666950e-04,-4.283690154552459717e-01,2.746390178799629211e-03
4.949999749660491943e-01,4.056539910379797220e-05,-4.658399224281311035e-01,1.665872288867831230e-03,-8.630393422208726406e-04,-4.286320507526397705e-01,1.128065399825572968e-03
5.000000000000000000e-01,4.053313750773668289e-05,-4.659363031387329102e-01,-1.287125051021575928e-04,-7.509609567932784557e-04,-4.287307858467102051e-01,-4.911569412797689438e-04
5.049999952316284180e-01,4.049230119562707841e-05,-4.658504128456115723e-01,-1.923785894177854061e-03,-6.388067849911749363e-04,-4.286653399467468262e-01,-2.110371366143226624e-03
5.099999904632568359e-01,4.045594687340781093e-05,-4.655824899673461914e-01,-3.718328895047307014e-03,-5.269067478366196156e-04,-4.284356236457824707e-01,-3.728735726326704025e-03
5.149999856948852539e-01,4.040546991745941341e-05,-4.651328325271606445e-01,-5.511305760592222214e-03,-4.155117203481495380e-04,-4.280416071414947510e-01,-5.345394834876060486e-03
5.199999809265136719e-01,4.034787343698553741e-05,-4.645014703273773193e-01,-7.301650010049343109e-03,-3.049052611459046602e-04,-4.274835884571075439e-01,-6.959444843232631683e-03
