x,linear_u,linear_w,linear_phi,nonlinear_u,nonlinear_w,nonlinear_phi
7.599999904632568359e-01,3.490287781460210681e-05,-2.764898538589477539e-01,-7.686015963554382324e-02,8.507834281772375107e-04,-2.528595030307769775e-01,-6.879054009914398193e-02
7.649999856948852539e-01,3.462426320766098797e-05,-2.686584293842315674e-01,-7.716867327690124512e-02,7.614741334691643715e-04,-2.458880096673965454e-01,-6.912855803966522217e-02
7.699999809265136719e-01,3.432777157286182046e-05,-2.607981860637664795e-01,-7.741206139326095581e-02,6.701028905808925629e-04,-2.388821989297866821e-01,-6.940930336713790894e-02
7.749999761581420898e-01,3.402043876121751964e-05,-2.529155611991882324e-01,-7.758919149637222290e-02,5.769762210547924042e-04,-2.318474352359771729e-01,-6.963158398866653442e-02
7.800000309944152832e-01,3.367336830706335604e-05,-2.450170367956161499e-01,-7.769893854856491089e-02,4.824146162718534470e-04,-2.247893959283828735e-01,-6.979425996541976929e-02
7.850000262260437012e-01,3.331926563987508416e-05,-2.371092438697814941e-01,-7.774019241333007812e-02,3.867113264277577400e-04,-2.177139967679977417e-01,-6.989613175392150879e-02
7.900000214576721191e-01,3.294544148957356811e-05,-2.291987836360931396e-01,-7.771184295415878296e-02,2.902085834648460150e-04,-2.106269747018814087e-01,-6.993598490953445435e-02
7.950000166893005371e-01,3.254853436374105513e-05,-2.212923616170883179e-01,-7.761278003454208374e-02,1.932380837388336658e-04,-2.035343199968338013e-01,-6.991264969110488892e-02
8.000000119209289551e-01,3.212753654224798083e-05,-2.133968621492385864e-01,-7.744196057319641113e-02,9.611706627765670419e-05,-1.964423954486846924e-01,-6.982493400573730469e-02
8.050000071525573730e-01,3.169702176819555461e-05,-2.055191844701766968e-01,-7.719822973012924194e-02,-8.153625117301999126e-07,-1.893572509288787842e-01,-6.967164576053619385e-02
8.100000023841857910e-01,3.124924842268228531e-05,-1.976663321256637573e-01,-7.688055187463760376e-02,-9.719319496070966125e-05,-1.822853535413742065e-01,-6.945159286260604858e-02
8.149999976158142090e-01,3.076440771110355854e-05,-1.898454725742340088e-01,-7.648783922195434570e-02,-1.926959521370008588e-04,-1.752331852912902832e-01,-6.916359066963195801e-02
8.199999928474426270e-01,3.026751073775812984e-05,-1.820638328790664673e-01,-7.601899653673171997e-02,-2.869628951884806156e-04,-1.682075858116149902e-01,-6.880643218755722046e-02
8.249999880790710449e-01,2.973983100673649460e-05,-1.743289232254028320e-01,-7.547301799058914185e-02,-3.796552191488444805e-04,-1.612152457237243652e-01,-6.837892532348632812e-02
8.299999833106994629e-01,2.919819962698966265e-05,-1.666482239961624146e-01,-7.484878599643707275e-02,-4.703971790149807930e-04,-1.542631834745407104e-01,-6.787988543510437012e-02
8.349999785423278809e-01,2.863435838662553579e-05,-1.590295135974884033e-01,-7.414529472589492798e-02,-5.588709027506411076e-04,-1.473585367202758789e-01,-6.730812042951583862e-02
8.400000333786010742e-01,2.804706491588149220e-05,-1.514803618192672729e-01,-7.336147874593734741e-02,-6.446953630074858665e-04,-1.405084878206253052e-01,-6.666241586208343506e-02
8.450000286102294922e-01,2.744088487816043198e-05,-1.440090984106063843e-01,-7.249629497528076172e-02,-7.275246898643672466e-04,-1.337204724550247192e-01,-6.594163924455642700e-02
8.500000238418579102e-01,2.680972465896047652e-05,-1.366237550973892212e-01,-7.154875248670578003e-02,-8.069978794082999229e-04,-1.270021796226501465e-01,-6.514454632997512817e-02
8.550000190734863281e-01,2.616457823023665696e-05,-1.293326169252395630e-01,-7.051780819892883301e-02,-8.827766287140548229e-04,-1.203611716628074646e-01,-6.426999717950820923e-02
8.600000143051147461e-01,2.549418422859162092e-05,-1.221441999077796936e-01,-6.940241903066635132e-02,-9.545068605802953243e-04,-1.138054504990577698e-01,-6.331676244735717773e-02
8.650000095367431641e-01,2.479294744262006134e-05,-1.150671020150184631e-01,-6.820161640644073486e-02,-1.021829899400472641e-03,-1.073428094387054443e-01,-6.228367984294891357e-02
8.700000047683715820e-01,2.408116233709733933e-05,-1.081101223826408386e-01,-6.691438704729080200e-02,-1.084392308257520199e-03,-1.009815558791160583e-01,-6.116958707571029663e-02
8.750000000000000000e-01,2.335200770176015794e-05,-1.012822613120079041e-01,-6.553971767425537109e-02,-1.141865272074937820e-03,-9.472987800836563110e-02,-5.997331440448760986e-02
8.799999952316284180e-01,2.259697612316813320e-05,-9.459254890680313110e-02,-6.407664716243743896e-02,-1.193903852254152298e-03,-8.859629929065704346e-02,-5.869363248348236084e-02
8.849999904632568359e-01,2.181658055633306503e-05,-8.805020898580551147e-02,-6.252416223287582397e-02,-1.240158802829682827e-03,-8.258922398090362549e-02,-5.732941254973411560e-02
8.899999856948852539e-01,2.103060978697612882e-05,-8.166459202766418457e-02,-6.088131666183471680e-02,-1.280298223719000816e-03,-7.671738415956497192e-02,-5.587949976325035095e-02
8.949999809265136719e-01,2.021213367697782815e-05,-7.544511556625366211e-02,-5.914713814854621887e-02,-1.313992892391979694e-03,-7.098952680826187134e-02,-5.434270948171615601e-02
8.999999761581420898e-01,1.937580054800491780e-05,-6.940130144357681274e-02,-5.732067301869392395e-02,-1.340904389508068562e-03,-6.541444361209869385e-02,-5.271789431571960449e-02
9.050000309944152832e-01,1.852911918831523508e-05,-6.354279071092605591e-02,-5.540093407034873962e-02,-1.360724214464426041e-03,-6.000110134482383728e-02,-5.100388079881668091e-02
9.100000262260437012e-01,1.765286833688151091e-05,-5.787931755185127258e-02,-5.338702723383903503e-02,-1.373126986436545849e-03,-5.475867539644241333e-02,-4.919952154159545898e-02
9.150000214576721191e-01,1.676969804975669831e-05,-5.242048949003219604e-02,-5.127800628542900085e-02,-1.377798966132104397e-03,-4.969613999128341675e-02,-4.730372130870819092e-02
9.200000166893005371e-01,1.586469625181052834e-05,-4.717606678605079651e-02,-4.907291755080223083e-02,-1.374416751787066460e-03,-4.482256621122360229e-02,-4.531530290842056274e-02
9.250000119209289551e-01,1.494998105044942349e-05,-4.215570911765098572e-02,-4.677087068557739258e-02,-1.362711540423333645e-03,-4.014728963375091553e-02,-4.323313385248184204e-02
9.300000071525573730e-01,1.401576355419820175e-05,-3.736909851431846619e-02,-4.437092691659927368e-02,-1.342359697446227074e-03,-3.567942604422569275e-02,-4.105608165264129639e-02
9.350000023841857910e-01,1.306638387177372351e-05,-3.282580897212028503e-02,-4.187219217419624329e-02,-1.313077867962419987e-03,-3.142818436026573181e-02,-3.878305107355117798e-02
9.399999976158142090e-01,1.210056507261469960e-05,-2.853537723422050476e-02,-3.927375748753547668e-02,-1.274586538784205914e-03,-2.740285545587539673e-02,-3.641290217638015747e-02
9.449999928474426270e-01,1.112853260565316305e-05,-2.450719289481639862e-02,-3.657474741339683533e-02,-1.226602005772292614e-03,-2.361257560551166534e-02,-3.394453972578048706e-02
9.499999880790710449e-01,1.014737335935933515e-05,-2.075050957500934601e-02,-3.377426043152809143e-02,-1.168858841992914677e-03,-2.006657049059867859e-02,-3.137683868408203125e-02
9.549999833106994629e-01,9.151726771960966289e-06,-1.727438904345035553e-02,-3.087144345045089722e-02,-1.101092551834881306e-03,-1.677392423152923584e-02,-2.870873734354972839e-02
9.599999785423278809e-01,8.151425390678923577e-06,-1.408775337040424347e-02,-2.786540798842906952e-02,-1.023038639687001705e-03,-1.374366506934165955e-02,-2.593913115561008453e-02
9.649999737739562988e-01,7.140644811443053186e-06,-1.119924336671829224e-02,-2.475530281662940979e-02,-9.344544378109276295e-04,-1.098478119820356369e-02,-2.306693606078624725e-02
9.700000286102294922e-01,6.126075277279596776e-06,-8.617277257144451141e-03,-2.154023759067058563e-02,-8.350938442163169384e-04,-8.506104350090026855e-03,-2.009104937314987183e-02
9.750000238418579102e-01,5.106179287395207211e-06,-6.350084207952022552e-03,-1.821944862604141235e-02,-7.247225730679929256e-04,-6.316469982266426086e-03,-1.701046898961067200e-02
9.800000190734863281e-01,4.085191903868690133e-06,-4.405527375638484955e-03,-1.479205396026372910e-02,-6.031144876033067703e-04,-4.424474667757749557e-03,-1.382411085069179535e-02
9.850000143051147461e-01,3.060316885239444673e-06,-2.791157457977533340e-03,-1.125722844153642654e-02,-4.700450517702847719e-04,-2.838579006493091583e-03,-1.053092163056135178e-02
9.900000095367431641e-01,2.037216972894384526e-06,-1.514236675575375557e-03,-7.614149712026119232e-03,-3.253059112466871738e-04,-1.567137311212718487e-03,-7.129858247935771942e-03
9.950000047683715820e-01,1.016645455820253119e-06,-5.816649063490331173e-04,-3.862009150907397270e-03,-1.686901523498818278e-04,-6.182831129990518093e-04,-3.619893454015254974e-03
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
